ID,TYPE,DOMAINE,CRITIQUE_ARGENT,OWNER,FR_ACTUEL,FR_MARCHE,VARIABLES,VARIABLES_IMPLICITES,FR_STT_VARIANTS,DIOULA,BAOULE,AGNI,BETE,ADIOUKROU,EBRIE,ATTIE,ABOURE,SENOUFO_VARIANTE,WE,DAN,ABRON,KOULANGO,LOBI,DIDA,GOURO,AVIKAM,ABIDJI,ALLADIAN,STATUT_LINGUISTIQUE,AUDIO_STATUS,STATUT_INTEGRATION,SOURCE,NOTES
PROD_016,TTS_OUTPUT,producteur,non,manus,Détails de ta plantation de {culture}. Progression {progressPercent} pourcent.,,culture progressPercent,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/PlantationDetailModal.tsx:55,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
PROD_017,TTS_OUTPUT,producteur,non,manus,Détails de ta plantation de {culture},,culture,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/ProducteurProduction.tsx:522,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
PROD_018,TTS_OUTPUT,producteur,non,manus,Détails de {culture},,culture,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/ProducteurProduction.tsx:683,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
PROD_019,TTS_OUTPUT,producteur,non,manus,Récolte de {produitName} publiée avec succès sur le marché virtuel,,produitName,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/PublierRecolte.tsx:122,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
PROD_020,TTS_OUTPUT,producteur,non,manus,La quantité ne peut pas dépasser le stock disponible de {stockMax},,stockMax,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/PublierRecolteModal.tsx:33,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
PROD_021,TTS_OUTPUT,producteur,non,manus,Dis-moi la quantité que tu as récoltée.,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/RecolteForm.tsx:263,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
PROD_022,TTS_OUTPUT,producteur,non,manus,C'est enregistré ! {quantiteEnKg} kilos de {cultureName}.,,quantiteEnKg cultureName,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/RecolteForm.tsx:294,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
PROD_023,TTS_OUTPUT,producteur,OUI,manus,Tu as gagné {revenuTotal} francs en tout.,,revenuTotal,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/Revenus.tsx:105,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
PROD_024,TTS_OUTPUT,producteur,non,manus,Tu n'as pas encore de revenu.,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/Revenus.tsx:105,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
STOCK_028,TTS_OUTPUT,stock,non,manus,Bienvenue {prenoms} dans ta gestion de production. Je peux t'aider à gérer tes récoltes. Que veux-tu faire ?,,prenoms,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/Stocks.tsx:162,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
STOCK_029,TTS_OUTPUT,stock,non,manus,"D'accord ! Dis-moi ce que tu veux faire : ajouter une récolte, modifier une quantité, ou consulter ta production",,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/Stocks.tsx:217,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
STOCK_030,TTS_OUTPUT,stock,non,manus,D'accord ! Je reste là si tu as besoin,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/Stocks.tsx:221,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
STOCK_031,TTS_OUTPUT,stock,non,manus,Parfait ! {quantity} kg de {name} ajouté à ta production,,quantity name,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/Stocks.tsx:245,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
STOCK_032,TTS_OUTPUT,stock,non,manus,Production mise à jour ! {name} : {quantity} {unit},,name quantity unit,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/Stocks.tsx:250,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
STOCK_033,TTS_OUTPUT,stock,non,manus,"D'accord, action annulée",,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/Stocks.tsx:257,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
STOCK_034,TTS_OUTPUT,stock,non,manus,Tu as {quantity} {unit} de {name} en stock,,quantity unit name,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/Stocks.tsx:268,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
STOCK_035,TTS_OUTPUT,stock,non,manus,Je n'ai pas trouvé ce produit dans ta production,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/Stocks.tsx:271,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
STOCK_036,TTS_OUTPUT,stock,OUI,manus,La valeur totale de ta production est de {totalValue} francs CFA,,totalValue,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/Stocks.tsx:279,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
STOCK_037,TTS_OUTPUT,stock,non,manus,Tu as {stocks} produits différents en production,,stocks,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/Stocks.tsx:285,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
STOCK_038,TTS_OUTPUT,stock,non,manus,Tu as {lowStocks} produits en stock bas : {join},,lowStocks join,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/Stocks.tsx:295,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
STOCK_039,TTS_OUTPUT,stock,non,manus,Tu veux ajouter {quantity} {unit} de {name} à ta production actuelle de {quantity} {unit}. Je confirme ?,,quantity unit name,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/Stocks.tsx:307,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
STOCK_040,TTS_OUTPUT,stock,non,manus,Tu veux ajouter {quantity} kg de {productName} à ta production. Je confirme ?,,quantity productName,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/Stocks.tsx:315,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
STOCK_041,TTS_OUTPUT,stock,non,manus,Voici {name},,name,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/Stocks.tsx:351,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
STOCK_042,TTS_OUTPUT,stock,non,manus,"Je n'ai pas compris. Demande-moi d'ajouter une récolte, de consulter ta production, ou de filtrer par catégorie",,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/Stocks.tsx:355,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
STOCK_043,TTS_OUTPUT,stock,non,manus,{name} ajouté avec succès,,name,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/Stocks.tsx:457,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
STOCK_044,TTS_OUTPUT,stock,non,manus,{name} supprimé de la production,,name,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/producteur/Stocks.tsx:486,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
PARTAGE_001,TTS_OUTPUT,partage,non,manus,Ouverture des détails de la carte d'identité,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/shared/DocumentsCertificationsModalUniversal.tsx:133,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
PARTAGE_002,TTS_OUTPUT,partage,non,manus,Ouverture des détails de l'attestation d'activité,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/shared/DocumentsCertificationsModalUniversal.tsx:177,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
PARTAGE_003,TTS_OUTPUT,partage,non,manus,"Fiche de {prenoms} {nom}, {label}",,prenoms nom label,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/shared/FicheActeurDetailModal.tsx:155,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
PARTAGE_004,TTS_OUTPUT,partage,non,manus,Paiement de {montantFormate} validé par {modePaiement}.,,montantFormate modePaiement,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/shared/ReceptionPaiementModal.tsx:120,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
PARTAGE_005,TTS_OUTPUT,partage,non,manus,Journée réduite,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/shared/RoleDashboard.tsx:307,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
PARTAGE_006,TTS_OUTPUT,partage,non,manus,Détails de la journée,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/shared/RoleDashboard.tsx:307,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
PARTAGE_007,TTS_OUTPUT,partage,non,manus,{label}. {description}. Cela te rapportera {points} points,,label description points,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/shared/ScoreResumeCard.tsx:351,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
WALLET_001,TTS_OUTPUT,wallet,non,manus,Demande envoyée. Confirme sur ton téléphone {name},,name,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/wallet/RechargeWalletModal.tsx:145,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
WALLET_002,TTS_OUTPUT,wallet,non,manus,{name} sélectionné,,name,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/wallet/RechargeWalletModal.tsx:77 ; components/wallet/WithdrawWalletModal.tsx:71,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
WALLET_003,TTS_OUTPUT,wallet,OUI,manus,{selectedMontant} francs CFA,,selectedMontant,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/wallet/RechargeWalletModal.tsx:84 ; components/wallet/RechargeWalletModal.tsx:110 ; components/wallet/WithdrawWalletModal.tsx:86 ; +1,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
WALLET_004,TTS_OUTPUT,wallet,OUI,manus,Solde masqué,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/wallet/WalletCard.tsx:40,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
WALLET_005,TTS_OUTPUT,wallet,OUI,manus,Solde affiché,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/wallet/WalletCard.tsx:40,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
WALLET_006,TTS_OUTPUT,wallet,non,manus,Mon argent fermé,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/wallet/WalletCard.tsx:50,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
WALLET_007,TTS_OUTPUT,wallet,non,manus,Mon argent ouvert,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/wallet/WalletCard.tsx:50,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
WALLET_008,TTS_OUTPUT,wallet,OUI,manus,Retrait de {montant} francs CFA en cours. Confirme sur ton téléphone.,,montant,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/wallet/WithdrawWalletModal.tsx:157,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CONTEXTE_001,TTS_OUTPUT,contexte,OUI,manus,"Ta journée est déjà ouverte avec {fondRetenu} francs. Pour changer ce montant, touche Modifier le fond.",,fondRetenu,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,contexts/AppContext.tsx:892 ; contexts/AppContext.tsx:893,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
MARCHAND_024,TTS_OUTPUT,marchand_autre,non,manus,"Félicitations ! Tu as atteint 50% de ton objectif. Continue ma chère, tu es sur la bonne voie !",,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,contexts/ObjectifContext.tsx:73 ; contexts/ObjectifContext.tsx:73,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
MARCHAND_025,TTS_OUTPUT,marchand_autre,OUI,manus,"Bravo ! Tu es à 80% de ton objectif. Plus que {FR} FCFA, allez courage !",,FR,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,contexts/ObjectifContext.tsx:77 ; contexts/ObjectifContext.tsx:77,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
MARCHAND_028,TTS_OUTPUT,marchand_autre,non,manus,Tes montants sont cachés.,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,components/marchand/MarchandDepenses.tsx:216,"Lot A2 de la récupération du design : même geste que STOCK_037, côté dépenses. Ne cite aucun montant. — Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
MARCHAND_026,TTS_OUTPUT,marchand_autre,non,manus,Incroyable ! Tu as atteint ton objectif du jour ! Tu es trop forte ma chère !,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,contexts/ObjectifContext.tsx:81 ; contexts/ObjectifContext.tsx:81,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
MARCHAND_027,TTS_OUTPUT,marchand_autre,OUI,manus,Super ! Ton objectif du jour est fixé à {montant} FCFA. Bonne chance ma chère !,,montant,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,contexts/ObjectifContext.tsx:97 ; contexts/ObjectifContext.tsx:97,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
